file,line,type,pattern,original,cleaned
时空之头号玩家_utf8.txt,5077,header_removed,,,
时空之头号玩家_utf8.txt,5078,header_removed,,掏出手机以各种角度拍了几张照片作为留念，罗戒为鞠川静香盖好了被子，为其遮掩住那大好的春光，随后将视线投向了位于外间办公室药柜中的那些瓶瓶罐罐。,
时空之头号玩家_utf8.txt,5079,header_removed,,,
时空之头号玩家_utf8.txt,5080,header_removed,,学校保健室并非专业的医院，平日里处理的大多都是些磕磕碰碰或头疼脑热的小病，因此里面的药品大多以治疗外伤的药物为主，辅以少许感冒药和止痛药。,
时空之头号玩家_utf8.txt,5081,header_removed,,,
时空之头号玩家_utf8.txt,5082,header_removed,,或许是因为过于常规，系统并没有将这些药物定义为“药品”，而是统统划归为“杂物”类，几乎没有任何认证价值。,
时空之头号玩家_utf8.txt,5083,header_removed,,,
时空之头号玩家_utf8.txt,5084,header_removed,,“咦？这是？”,
时空之头号玩家_utf8.txt,5085,header_removed,,,
时空之头号玩家_utf8.txt,5086,header_removed,,在视线无意中扫过药柜中某一药瓶的时候，罗戒无意中发现了一个极为眼熟的标志——红灰相间的伞面。,
时空之头号玩家_utf8.txt,5087,header_removed,,,
时空之头号玩家_utf8.txt,5088,header_removed,,“安布雷拉公司……”,
时空之头号玩家_utf8.txt,5089,header_removed,,,
时空之头号玩家_utf8.txt,5090,header_removed,,罗戒忽然意识到，自己似乎发现了这个幻境世界的一个隐藏的大秘密。,
时空之头号玩家_utf8.txt,5091,header_removed,,,
时空之头号玩家_utf8.txt,5092,header_removed,,相似类型的剧情世界很容易在幻境中出现乱入的情况，或许是由于原著的永久停刊导致世界背景不完整，系统便将同为生化世界的保护伞公司拉进来，为死体病毒的爆发强行解释一波,
时空之头号玩家_utf8.txt,5093,header_removed,,,
时空之头号玩家_utf8.txt,5094,header_removed,,好吧，其实这样看倒也毫无违和感，毕竟都是现代背景下的病毒末世，将《学园默示录》视作《生化危机》的倭国篇外传故事也并非不可以。,
时空之头号玩家_utf8.txt,5095,header_removed,,,
时空之头号玩家_utf8.txt,5096,header_removed,,“原来如此，那么这就解释得通了。”,
时空之头号玩家_utf8.txt,5097,header_removed,,,
时空之头号玩家_utf8.txt,5098,header_removed,,罗戒所说的解释，其实并不是指爆发在即的死体病毒，而是另外一件事。,
时空之头号玩家_utf8.txt,5099,header_removed,,,
时空之头号玩家_utf8.txt,5100,header_removed,,之前他就觉得有些奇怪，就算鞠川静香再天然呆，也不应该对他这样一个初次见面的陌生学生表现得如此毫无戒心，简直就像是认识了许久的熟人一样。,
时空之头号玩家_utf8.txt,5101,header_removed,,,
时空之头号玩家_utf8.txt,5102,header_removed,,直到看到保护伞公司的标志，他便彻底明白鞠川静香为何会如此反常了。,
时空之头号玩家_utf8.txt,5103,header_removed,,,
时空之头号玩家_utf8.txt,5104,header_removed,,【保护伞公敌】,
时空之头号玩家_utf8.txt,5105,header_removed,,,
时空之头号玩家_utf8.txt,5106,header_removed,,类型：称号,
时空之头号玩家_utf8.txt,5107,header_removed,,,
时空之头号玩家_utf8.txt,5108,header_removed,,效果：任何有保护伞公司存在的幻境中，其敌对阵营成员好感度+30。对保护伞部队及其生物兵器伤害+20%，命中+10%，暴击+10%。,
时空之头号玩家_utf8.txt,5109,header_removed,,,
时空之头号玩家_utf8.txt,5110,header_removed,,达成条件：团灭一支完整配备的uss小队。,
时空之头号玩家_utf8.txt,5111,header_removed,,,
时空之头号玩家_utf8.txt,5112,header_removed,,这就是罗戒在《丧尸围城》幻境中，击杀uss小队六人组后所获得的特殊称号——【保护伞公敌】。,
时空之头号玩家_utf8.txt,5113,header_removed,,,
时空之头号玩家_utf8.txt,5114,header_removed,,除了对保护伞直属部队的特效加成外，这个称号最大的特点就是可以增加特定npc角色的好感度。,
时空之头号玩家_utf8.txt,5115,header_removed,,,
时空之头号玩家_utf8.txt,5116,header_removed,,好感度这个东西虽然不会在任何界面上进行量化显示，但确是所有npc身上都真实存在的一种特殊数值。,
时空之头号玩家_utf8.txt,5117,header_removed,,,
时空之头号玩家_utf8.txt,5118,header_removed,,其效果简单来说，就是好感度越高，npc对你的态度也就越亲密，反之则越恶劣。,
时空之头号玩家_utf8.txt,5119,header_removed,,,
时空之头号玩家_utf8.txt,5120,header_removed,,所有npc角色的起始好感度均为0点，30点好感度差不多是普通朋友的程度，60点为好友，80点为至交，如果达到90点，且npc角色为异性时，那么离爱情就基本只差最,
时空之头号玩家_utf8.txt,5121,header_removed,,,
时空之头号玩家_utf8.txt,5122,header_removed,,当然，极个别情况下，同性也是可以的。,
时空之头号玩家_utf8.txt,5123,header_removed,,,
时空之头号玩家_utf8.txt,5124,header_removed,,如果这次死体病毒爆发是由安布雷拉公司的生物武器研究引起，那么剧情中的主要角色便完全都可以视作为保护伞的敌对阵营成员，鞠川静香对他那莫名奇妙的好感来源也就完全可以,
时空之头号玩家_utf8.txt,5125,header_removed,,,
时空之头号玩家_utf8.txt,5126,header_removed,,咚咚咚——！,
时空之头号玩家_utf8.txt,5127,header_removed,,,
时空之头号玩家_utf8.txt,5128,header_removed,,随着一阵很有规矩的敲门声，保健室的房门被推开，一名身材高挑与鞠川静香不相上下，冷静的眉宇间带着一缕英气的紫色长发少女，扶着一名神情萎靡的男生走进了房间。,
时空之头号玩家_utf8.txt,5129,header_removed,,,
时空之头号玩家_utf8.txt,5130,header_removed,,四目相对，罗戒与那名紫发少女同时愣了一下。,
时空之头号玩家_utf8.txt,5131,header_removed,,,
时空之头号玩家_utf8.txt,5132,header_removed,,紫发少女是意外保健室内没有看到鞠川校医，而罗戒则是吃惊，对方正是这次护卫任务中热度最高的剧情npc——毒岛冴子。,
时空之头号玩家_utf8.txt,5133,header_removed,,,
时空之头号玩家_utf8.txt,5134,header_removed,,“啊？是毒岛学姐，有事吗？”罗戒微笑着问道。,
时空之头号玩家_utf8.txt,5135,header_removed,,,
时空之头号玩家_utf8.txt,5136,header_removed,,前世七年的历练，他的战斗力虽不值一提，可演戏的本事却是一流的，尤其像学生这种角色完全是本色演出，毫无压力。,
时空之头号玩家_utf8.txt,5137,header_removed,,,
时空之头号玩家_utf8.txt,5138,header_removed,,作为剑道部的美少女主将，毒岛冴子在学校中的人气一直很高，因此对于罗戒能认出她并不感到意外，很温和的对罗戒露出了一个淡淡笑容，说道：“刚才在练习的时候，我剑道部的,
时空之头号玩家_utf8.txt,5139,header_removed,,,
时空之头号玩家_utf8.txt,5140,header_removed,,罗戒心中恍然，原著中在病毒爆发时，保健室内有一名学生变成了死体，搞了半天出处在这里。,
时空之头号玩家_utf8.txt,5141,header_removed,,,
时空之头号玩家_utf8.txt,5142,header_removed,,难怪毒岛冴子在发觉校园被死体占据时，会第一时间前往保健室，敢情她的目的不是为了鞠川静香，而是为了找这位副主将来增加战力。,
时空之头号玩家_utf8.txt,5143,header_removed,,,
时空之头号玩家_utf8.txt,5144,header_removed,,可惜令她没想到的是，这倒霉孩子根本没挺过第一波病毒感染，直接变成了死体。,
时空之头号玩家_utf8.txt,5145,header_removed,,,
时空之头号玩家_utf8.txt,5146,header_removed,,脑中快速分析着剧情细节，罗戒的神情却是没有丝毫的异样，向诊疗室中递了一个眼神，歉意道：“鞠川老师在操场上扭了脚，我把她送回来的，刚刚涂了药，这会儿睡着了。”,
时空之头号玩家_utf8.txt,5147,header_removed,,,
时空之头号玩家_utf8.txt,5148,header_removed,,毒岛冴子那碧蓝色的眼眸中闪过一丝狐疑，借着将那名副主将扶上病床之际，装作不经意的模样迅速检查了鞠川静香的状态，见对方衣衫完整，且确实只是睡着，这才将身体悄然放松,
时空之头号玩家_utf8.txt,5149,header_removed,,,
时空之头号玩家_utf8.txt,5150,header_removed,,罗戒仿若恍然不觉，实则将毒岛冴子的所有小动作都看在眼中，内心不由得暗自咂舌。,
时空之头号玩家_utf8.txt,5151,header_removed,,,
时空之头号玩家_utf8.txt,5152,header_removed,,或许该说不愧是这个幻境中的战力第一人？这毒岛冴子的戒备心也未免太强了吧？,
时空之头号玩家_utf8.txt,5153,header_removed,,,
时空之头号玩家_utf8.txt,5154,header_removed,,他穿着藤美学园的校服，还有30点好感度的称号加cd被当贼一样的怀疑，真不敢想像其他将毒岛冴子视作目标的玩家要怎么才能接近这位战力爆表的剑道美少女。,
时空之头号玩家_utf8.txt,5155,header_removed,,,
时空之头号玩家_utf8.txt,5156,header_removed,,“学弟辛苦了，鞠川老师一定给你添了不少麻烦吧？”,
时空之头号玩家_utf8.txt,5157,header_removed,,,
时空之头号玩家_utf8.txt,5158,header_removed,,看来鞠川静香的天然呆，就连毒岛冴子也见识过，不然不可能说出这样一句话来。,
时空之头号玩家_utf8.txt,5159,header_removed,,,
时空之头号玩家_utf8.txt,5160,header_removed,,“呵呵。”,
时空之头号玩家_utf8.txt,5161,header_removed,,,
时空之头号玩家_utf8.txt,5162,header_removed,,简单两个字，罗戒与毒岛冴子相视而笑，颇有种一切尽在不言中的感觉。,
时空之头号玩家_utf8.txt,5163,header_removed,,,
时空之头号玩家_utf8.txt,5164,header_removed,,“对了，毒岛学姐。”,
时空之头号玩家_utf8.txt,5165,header_removed,,,
时空之头号玩家_utf8.txt,5166,header_removed,,“嗯？学弟你有事吗？”毒岛冴子转过身。,
时空之头号玩家_utf8.txt,5167,header_removed,,,
时空之头号玩家_utf8.txt,5168,header_removed,,直到此时，30点的称号好感度加成才算显现出应有的效果，毒岛冴子对于罗戒的态度明显不再向之前那样充满了淡淡的疏离感。,
时空之头号玩家_utf8.txt,5169,header_removed,,,
时空之头号玩家_utf8.txt,5170,header_removed,,“我想加入学姐的剑道部，可以吗？”,
时空之头号玩家_utf8.txt,5171,header_removed,,------------,
时空之头号玩家_utf8.txt,5172,header_removed,,,
时空之头号玩家_utf8.txt,5173,header_removed,,第44章 各方齐聚,
时空之头号玩家_utf8.txt,5174,header_removed,,,
时空之头号玩家_utf8.txt,5175,header_removed,,按道理讲，学校的学生申请参加校内的任何社团都是一件很正常的事情。,
时空之头号玩家_utf8.txt,5176,header_removed,,,
时空之头号玩家_utf8.txt,5177,header_removed,,可听到罗戒这句话，毒岛冴子那张秀美的面孔上明显出现了一抹古怪的神色。,
时空之头号玩家_utf8.txt,5178,header_removed,,,
时空之头号玩家_utf8.txt,5179,header_removed,,“怎么？我的请求让毒岛学姐很为难吗？”,
时空之头号玩家_utf8.txt,5180,header_removed,,,
时空之头号玩家_utf8.txt,5181,header_removed,,“也不是为难……”毒岛冴子微微眯起眼睛，“只是不知为什么，总感觉今天的事情好像格外多……一早就有好几个新人申请加入剑道部，还有个不知从哪来的湘北高中剑道部，特意,
时空之头号玩家_utf8.txt,5182,header_removed,,,
时空之头号玩家_utf8.txt,5183,header_removed,,湘北高中剑道部？,
时空之头号玩家_utf8.txt,5184,header_removed,,,
时空之头号玩家_utf8.txt,5185,header_removed,,罗戒的脸微不可查的抽搐了几下，行动如此效率，肯定是倭国的玩家队伍没跑了，不过貌似脑洞有点清奇啊……,
时空之头号玩家_utf8.txt,5186,header_removed,,,
时空之头号玩家_utf8.txt,5187,header_removed,,毒岛冴子离开后，罗戒以“不放心鞠川老师”为由，死皮赖脸的在保健室蹭了一上午的空调。,
时空之头号玩家_utf8.txt,5188,header_removed,,,
时空之头号玩家_utf8.txt,5189,header_removed,,就算有这身校服做掩护，他终究只是个没有任何身份的黑户，若是在上课期间随便在校园里面大摇大摆的晃悠，引来管理校园风纪的老师还是小事，万一被识破假身份，引来警察可就,
时空之头号玩家_utf8.txt,5190,header_removed,,,
时空之头号玩家_utf8.txt,5191,header_removed,,好在所剩时间已然不多，只要坚持到死体病毒爆发，整个藤美高中陷入混乱，也就不会有人再去关注身份这种无关紧要的小事了。,
时空之头号玩家_utf8.txt,5192,header_removed,,,
时空之头号玩家_utf8.txt,5193,header_removed,,届时所有人眼中只会有两类划分——活人和死体。,
时空之头号玩家_utf8.txt,5194,header_removed,,,
时空之头号玩家_utf8.txt,5195,header_removed,,转眼到了午休时间，鞠川静香从储物柜里取出早上出门前打包好的便当，坐在办公桌前开始美美的享用午餐。,
时空之头号玩家_utf8.txt,5196,header_removed,,,
时空之头号玩家_utf8.txt,5197,header_removed,,“啊，小夜你还没走啊？要不要尝尝老师做的便当？”,
时空之头号玩家_utf8.txt,5198,header_removed,,,
时空之头号玩家_utf8.txt,5199,header_removed,,或许是因为之前的gal事件，再加上一上午的相处，鞠川静香对于罗戒的态度明显又亲近了不少，还擅自给他起了个“小夜”的昵称。,
时空之头号玩家_utf8.txt,5200,header_removed,,,
时空之头号玩家_utf8.txt,5201,header_removed,,如果好感度数值可以被检测到，罗戒估计鞠川静香现在对他的好感度差不多应该有50左右了，只要再努努力，就能达到60点的“好友”程度。,
时空之头号玩家_utf8.txt,5202,header_removed,,,
时空之头号玩家_utf8.txt,5203,header_removed,,这已经是个很高的起点了。,
时空之头号玩家_utf8.txt,5204,header_removed,,,
时空之头号玩家_utf8.txt,5205,header_removed,,要知道，在原著里，主角小室孝与鞠川静香第一次汇合时，鞠川静香对他的认知也不过只是个刚刚知道姓名的普通学生而已，用好感度来丈量估计也就是10点左右。,
时空之头号玩家_utf8.txt,5206,header_removed,,,
时空之头号玩家_utf8.txt,5207,header_removed,,而后来随着小室孝在逃亡过程中逐渐表现出强大的武力和可靠的领导力，才逐渐得到鞠川静香的认可，甚至在明知自己酒品不好的情况下，还敢在沐浴后于小室孝面前醉酒，如果好感,
时空之头号玩家_utf8.txt,5208,header_removed,,,
时空之头号玩家_utf8.txt,5209,header_removed,,毕竟鞠川静香的性格只是天然呆，而并非是豪放，这两者可是有本质区别的。,
时空之头号玩家_utf8.txt,5210,header_removed,,,
时空之头号玩家_utf8.txt,5211,header_removed,,所以也就是说，哪怕是在死体病毒爆发后再遇到小室孝等人，他们也很难在有罗戒在场的情况下，如原著剧情那样轻而易举的将鞠川静香带走。,
时空之头号玩家_utf8.txt,5212,header_removed,,,
时空之头号玩家_utf8.txt,5213,header_removed,,更何况，罗戒对于npc主角小室孝能否凑齐原著中的七人小队完全不看好，毕竟在午休这个时间段内，他已经在几名任务目标的身边，看到了此次同行的幻境玩家的身影。,
时空之头号玩家_utf8.txt,5214,header_removed,,,
时空之头号玩家_utf8.txt,5215,header_removed,,毒岛冴子。,
时空之头号玩家_utf8.txt,5216,header_removed,,,
时空之头号玩家_utf8.txt,5217,header_removed,,高中三年级剑道部主将，原著中的近战第一人。,
时空之头号玩家_utf8.txt,5218,header_removed,,,
时空之头号玩家_utf8.txt,5219,header_removed,,作为原著中作者钦定的女主角，毒岛冴子的人设是有着大和抚子气质的剑道美少女，姿容秀丽，温柔端庄，知书达理，再配合着“毒岛流剑术”的惊人武力，可以说是现实世界中根本,
时空之头号玩家_utf8.txt,5220,header_removed,,,
时空之头号玩家_utf8.txt,5221,header_removed,,估计就连传说中的人*妻，有着“劳模”、“本子娜”之美称的《刀剑神域》女主角亚丝娜也要甘拜下风。,
时空之头号玩家_utf8.txt,5222,header_removed,,,
时空之头号玩家_utf8.txt,5223,header_removed,,然而，完美本身就是一种不完美。,
时空之头号玩家_utf8.txt,5224,header_removed,,,
时空之头号玩家_utf8.txt,5225,header_removed,,为了让这仙气十足的人设不那么如白莲花般只可远观不可亵玩，原作者为其加上了一个“杀人鬼”隐藏属性，并在与主角小室孝独处时向其坦白内心的嗜血冲动，还以回忆杀的方式交,
时空之头号玩家_utf8.txt,5226,header_removed,,,
时空之头号玩家_utf8.txt,5227,header_removed,,说实话，就罗戒看来，原作者这点污化处理还是轻了，以至于完全感受不到毒岛冴子对于内心另一个“杀人鬼冴子”的恐惧和对于自身缺陷的自卑，所以当主角小室孝神情凛然的握着,
时空之头号玩家_utf8.txt,5228,header_removed,,,
时空之头号玩家_utf8.txt,5229,header_removed,,这特么也叫内心黑暗？你让肢解了诚哥的桂言叶妹妹情何以堪啊？还有那疯起来连自己都杀的我妻由乃，估计这会儿已经哭晕在厕所了吧……,
时空之头号玩家_utf8.txt,5230,header_removed,,,
时空之头号玩家_utf8.txt,5231,header_removed,,当然，轻口味也有轻口味的好处，若是像金老爷子污化小龙女那样，搞出个黄毛牛头人来，估计得有多少人当场掀桌子砸电视……,
时空之头号玩家_utf8.txt,5232,header_removed,,,
时空之头号玩家_utf8.txt,5233,header_removed,,好吧，话题扯远了，言归正传。,
时空之头号玩家_utf8.txt,5234,header_removed,,,
时空之头号玩家_utf8.txt,5235,header_removed,,作为此次任务目标的最热点人物，毒岛冴子身边的幻境玩家也是最多的，大约有五名左右，所扮演的角色是刚加入剑道部的新人部员。,
时空之头号玩家_utf8.txt,5236,header_removed,,,
时空之头号玩家_utf8.txt,5237,header_removed,,如果再算上那个不知在哪里猫着的“湘北高中剑道部”，估计这个人数还要再翻上一倍。,
时空之头号玩家_utf8.txt,5238,header_removed,,,
时空之头号玩家_utf8.txt,5239,header_removed,,高城沙耶。,
时空之头号玩家_utf8.txt,5240,header_removed,,,
时空之头号玩家_utf8.txt,5241,header_removed,,粉毛双马尾傲娇眼镜巨孚乚萝莉，几乎是集宅男心目中绝大多数萌点于一身的娇小美少女，头脑聪慧，同时也时床主市豪门巨擘高城家的独生女，货真价实的千金大小姐。,
时空之头号玩家_utf8.txt,5242,header_removed,,,
时空之头号玩家_utf8.txt,5243,header_removed,,高城沙耶在原著中的定位是“军师”或者说“智者”，然而或许是小室孝的主角光环太过耀眼，又或许是豪门大小姐的身份及傲娇属性作怪，这只粉毛萝莉几乎是跟着队伍打了一路的,
时空之头号玩家_utf8.txt,5244,header_removed,,,
时空之头号玩家_utf8.txt,5245,header_removed,,后来原作者也逐渐意识到了这一点，于是在剧情中段，主角一行人到达高城沙耶家大宅时，借其母亲高城百合子之手，交给了高城沙耶一把二战时期的卢格p08古董手枪，算是为这,
时空之头号玩家_utf8.txt,5246,header_removed,,,
时空之头号玩家_utf8.txt,5247,header_removed,,尽管保护难度很大，但不得不承认，只要能有一个合适的身份切入点，这只没有任何自保能力的粉毛萝莉无疑是一个极好接近的目标。,
时空之头号玩家_utf8.txt,5248,header_removed,,,
时空之头号玩家_utf8.txt,5249,header_removed,,而且如果能保护她到达高城家，还能获得一份极为丰厚的谢礼，这也是此次幻境中最大的几个隐藏任务之一。,
时空之头号玩家_utf8.txt,5250,header_removed,,,
时空之头号玩家_utf8.txt,5251,header_removed,,正因如此，高城沙耶身边也有几名伪装成“沙耶大小姐亲卫队成员”的倭国玩家在远远的盯梢。,
时空之头号玩家_utf8.txt,5252,header_removed,,------------,
时空之头号玩家_utf8.txt,5253,header_removed,,,
时空之头号玩家_utf8.txt,5254,header_removed,,第45章 目标身边,
时空之头号玩家_utf8.txt,5255,header_removed,,,
时空之头号玩家_utf8.txt,5256,header_removed,,小室孝。,
时空之头号玩家_utf8.txt,5257,header_removed,,,
时空之头号玩家_utf8.txt,5258,header_removed,,原著中的主角，明明有着现充体质，却硬生生活成绿帽王的倒霉孩子。,
时空之头号玩家_utf8.txt,5259,header_removed,,,
时空之头号玩家_utf8.txt,5260,header_removed,,我们可以来细数一下：,
时空之头号玩家_utf8.txt,5261,header_removed,,,
时空之头号玩家_utf8.txt,5262,header_removed,,宫本丽，小室孝的青梅竹马，曾在小时候有过“长大要做孝的新娘”的拉勾勾约定；,
时空之头号玩家_utf8.txt,5263,header_removed,,,
时空之头号玩家_utf8.txt,5264,header_removed,,毒岛冴子，大小室孝一个年级的学姐，虽因原著作者的白日飞升没有给出后续解释，但在原剧情中的种种表现都说明了她一直在暗恋着小室孝；,
时空之头号玩家_utf8.txt,5265,header_removed,,,
时空之头号玩家_utf8.txt,5266,header_removed,,高城沙耶，与小室孝幼儿园便相识，一直喜欢着小室孝却不知该如何表白，在小室孝与宫本丽分手后，一直用自己的方式默默关心着小室孝；,
时空之头号玩家_utf8.txt,5267,header_removed,,,
时空之头号玩家_utf8.txt,5268,header_removed,,可偏偏就是这么一手的好牌，硬生生被小室孝这直男癌晚期给玩烂了。,
时空之头号玩家_utf8.txt,5269,header_removed,,,
时空之头号玩家_utf8.txt,5270,header_removed,,先是因为对感情的迟钝，导致青梅竹马的宫本丽被好友井豪永横刀夺爱，而后还是因为同样的原因，一直喜欢着他的高城沙耶开始移情肥宅平野户田。,
时空之头号玩家_utf8.txt,5271,header_removed,,,
时空之头号玩家_utf8.txt,5272,header_removed,,若非在毒岛冴子内心最脆弱的时候，这倒霉孩子难得的智商在线了一回，只怕原著就得改成百合番了。,
时空之头号玩家_utf8.txt,5273,header_removed,,,
时空之头号玩家_utf8.txt,5274,header_removed,,宫本丽。,
时空之头号玩家_utf8.txt,5275,header_removed,,,
时空之头号玩家_utf8.txt,5276,header_removed,,官配女主，警察家庭出身，藤美学园枪术部成员。,
时空之头号玩家_utf8.txt,5277,header_removed,,,
时空之头号玩家_utf8.txt,5278,header_removed,,从原作者飞升前的最后一卷内容，宫本丽的母亲手持十字枪站在家门口，可以得出宫本丽的枪术乃是家传，若非宫本丽本人没有天赋，估计其枪术本身应该跟毒岛冴子的“毒岛流剑术,
时空之头号玩家_utf8.txt,5279,header_removed,,,
时空之头号玩家_utf8.txt,5280,header_removed,,然而，在剧情前期，这位头顶着触角呆毛的枪术美少女，除了会哭喊大叫拖后腿，基本没展现出任何过硬的武力值，中途与小室孝单独行动时，还被加油站中出现的流氓劫持猥亵，若,
时空之头号玩家_utf8.txt,5281,header_removed,,,
时空之头号玩家_utf8.txt,5282,header_removed,,至于被很多原著党怒斥的“绿茶女表”一说，罗戒倒觉得其实有些冤枉了宫本丽。,
时空之头号玩家_utf8.txt,5283,header_removed,,,
时空之头号玩家_utf8.txt,5284,header_removed,,原著开篇在小室孝的回忆中，宫本丽就曾隔着门对小室孝说过与井豪永交往的原因——我曾经对孝是有过一点那种感觉的，但你却似乎没有察觉。,
时空之头号玩家_utf8.txt,5285,header_removed,,,
时空之头号玩家_utf8.txt,5286,header_removed,,也就是说，两人的关系其实一直停留在青梅竹马，从来没有更近一步过。,
时空之头号玩家_utf8.txt,5287,header_removed,,,
时空之头号玩家_utf8.txt,5288,header_removed,,至于另一所谓“绿茶女表”的证明，宫本丽在男友井豪永死后，立刻转投小室孝的怀抱这件事，其也完全可以理解。,
时空之头号玩家_utf8.txt,5289,header_removed,,,
时空之头号玩家_utf8.txt,5290,header_removed,,在父母失联，放眼望去周围全是活死人的末世，曾经最大的依靠，男友井豪永也变成了死体中的一员，那么幼时的青梅竹马小室孝，自然也就成为了宫本丽这样一个柔弱女孩子在末世,
时空之头号玩家_utf8.txt,5291,header_removed,,,
时空之头号玩家_utf8.txt,5292,header_removed,,说穿了，宫本丽这个人物之所以会饱受非议，无外乎就是一群玻璃心宅男对剧情的代入感有些走火入魔了。,
时空之头号玩家_utf8.txt,5293,header_removed,,,
时空之头号玩家_utf8.txt,5294,header_removed,,说过小室孝和宫本丽这对官配男女主，就不得不提一下井豪永。,
时空之头号玩家_utf8.txt,5295,header_removed,,,
时空之头号玩家_utf8.txt,5296,header_removed,,在原设定中，宫本丽的正式男友，井豪永这个人物可是个相貌英俊，学习优秀，性格友善，心思细腻的暖男角色，同时还是个空手道的段位高手。,
时空之头号玩家_utf8.txt,5297,header_removed,,,
时空之头号玩家_utf8.txt,5298,header_removed,,可以说，除了没有主角光环，井豪永此人其实远比因为一点儿女私情便耿耿于怀的小室孝更像是一个主角。,
时空之头号玩家_utf8.txt,5299,header_removed,,,
时空之头号玩家_utf8.txt,5300,header_removed,,只可惜天妒英才，如此完美的一个男性角色居然连一集都没活过就挂掉了，还是被主角一棍爆头，要说小室孝在挥出那致命一击时，内心深处没有一丁点风水轮流转大仇终得报的邪恶,
时空之头号玩家_utf8.txt,5301,header_removed,,,
时空之头号玩家_utf8.txt,5302,header_removed,,这三人在原著中的剧情相对独立且关键，因此暂时还没有玩家去直接接触他们。,
时空之头号玩家_utf8.txt,5303,header_removed,,,
时空之头号玩家_utf8.txt,5304,header_removed,,并非是玩家有多自觉，而是在来之间的任务说明会上，华夏与倭国方面都曾不厌其烦的进行了提醒——毕竟这个幻境的第一次通关失败就是出在这三人的身上。,
时空之头号玩家_utf8.txt,5305,header_removed,,,
时空之头号玩家_utf8.txt,5306,header_removed,,那次由于有玩家提前接触了小室孝，导致三人组逃命时，并未向原著一样逃上校园最高处的天文台，同时本该死亡的井豪永也幸运的存活下来。,
时空之头号玩家_utf8.txt,5307,header_removed,,,
时空之头号玩家_utf8.txt,5308,header_removed,,结果在后来的逃亡过程中，各方面更加优秀的井豪永顺理成章的代替了小室孝原本该成为的队长的位置，宫本丽对他的爱慕也日渐加深。,
时空之头号玩家_utf8.txt,5309,header_removed,,,
时空之头号玩家_utf8.txt,5310,header_removed,,直到剧情发展到前往鞠川静香的警察朋友南里香住所的时候，宫本丽向井豪永完全的献出了身心一切。,
时空之头号玩家_utf8.txt,5311,header_removed,,,
时空之头号玩家_utf8.txt,5312,header_removed,,在门外听到自己喜欢的女孩被自己曾经的好友按在床上摩擦的小室孝当场就崩溃了，不顾一切的冲出门，发疯般的击杀着视线范围内的一切死体，最终因力竭而死在了尸群的围攻中。,
时空之头号玩家_utf8.txt,5313,header_removed,,,
时空之头号玩家_utf8.txt,5314,header_removed,,而那支负责保护小室孝和宫本丽的玩家小队，也在boss化小室孝的追杀下险些团灭，最终只勉强逃出去了一人。,
时空之头号玩家_utf8.txt,5315,header_removed,,,
时空之头号玩家_utf8.txt,5316,header_removed,,后经两国参谋部多次模拟分析，一致认定井豪永的存在有90%以上的几率会令剧情走向发生不可预知的恶化，因此极力不建议玩家在病毒爆发前接触这三人组，避免因蝴蝶效应而导,
时空之头号玩家_utf8.txt,5317,header_removed,,,
时空之头号玩家_utf8.txt,5318,header_removed,,平野户田。,
时空之头号玩家_utf8.txt,5319,header_removed,,,
时空之头号玩家_utf8.txt,5320,header_removed,,男二号角色，肥胖的军事宅发烧友，性格胆小懦弱，可一旦枪械在手，就会立刻展现出兰博一样的枪法和勇气。,
时空之头号玩家_utf8.txt,5321,header_removed,,,
时空之头号玩家_utf8.txt,5322,header_removed,,在原著中，这只肥宅一直扮演着高城沙耶保护者的角色，虽然在前期略显有些懦弱，然而在剧情发展到逃离东町购物中心，在亲手击毙了曾对他表白的小女警中冈麻美后，真正体会到,
时空之头号玩家_utf8.txt,5323,header_removed,,,
时空之头号玩家_utf8.txt,5324,header_removed,,别看这胖子的积分系数与宫本丽相当，然而由于是远程输出角色，实际保护难度要远低于宫本丽。,
时空之头号玩家_utf8.txt,5325,header_removed,,,
时空之头号玩家_utf8.txt,5326,header_removed,,而且最关键是，别看这胖子看着不起眼，枪法却出奇的可靠，只要能给他一把好枪，其战斗力完全抵得上一名玩家小队的主力成员，绝对是性价比最高的一名任务目标。,
时空之头号玩家_utf8.txt,5327,header_removed,,,
时空之头号玩家_utf8.txt,5328,header_removed,,因为平野户田那绵软和气的性格比较好接触，他身边围绕的玩家也同样不少，其中尤以邪眼宅王队表现出的关系最为密切，尽管只过了一上午的时间，却互相勾肩搭背宛如多年的至交,
时空之头号玩家_utf8.txt,5329,header_removed,,,
时空之头号玩家_utf8.txt,5330,header_removed,,对此罗戒只能感叹，宅男这一物种的相性真的是可以突破次元的。,
时空之头号玩家_utf8.txt,5331,header_removed,,------------,
时空之头号玩家_utf8.txt,5332,header_removed,,,
时空之头号玩家_utf8.txt,5333,header_removed,,第46章 楼顶天台,
时空之头号玩家_utf8.txt,5334,header_removed,,,
时空之头号玩家_utf8.txt,5335,header_removed,,至于藤美学园的最后一名人物，大凶校医鞠川静香，这位金毛天然呆大姐已经没什么可介绍的了。,
时空之头号玩家_utf8.txt,5336,header_removed,,,
时空之头号玩家_utf8.txt,5337,header_removed,,除了身高176cm，三围108（j）-62-94cm，其他的还需要关注吗？需要吗？,
时空之头号玩家_utf8.txt,5338,header_removed,,,
